"garden","meso_id","soil_id","treat","n_bags","...31","entered_by","bag","seed_id","intact","obs","date","notes","seed_fate","n_seeds"
"SUM",81,"NG","Live",2,81,"HL",3,NA,NA,NA,NA,NA,"missing",NA
"WIL",81,"NG","Live",2,81,"HL",3,NA,NA,NA,NA,NA,"germinated",NA
"WIL",81,"NG","Live",2,81,"HL",3,NA,NA,NA,NA,NA,"burst",NA
"WIL",81,"NG","Live",2,81,"HL",3,NA,NA,NA,NA,NA,"missing",NA
"SUM",82,"CR","Live",2,82,"HL",1,"TI",2,"HL","45820",NA,"germinated",7
"SUM",82,"CR","Live",2,82,"HL",1,"TI",2,"HL","45820",NA,"burst",0
"SUM",82,"CR","Live",2,82,"HL",1,"TI",2,"HL","45820",NA,"missing",1
"WIL",82,"CR","Live",2,82,"HL",1,"TI",1,"TN","45831",NA,"germinated",9
"WIL",82,"CR","Live",2,82,"HL",1,"TI",1,"TN","45831",NA,"burst",0
"WIL",82,"CR","Live",2,82,"HL",1,"TI",1,"TN","45831",NA,"missing",0
"SUM",82,"CR","Live",2,82,"HL",2,"BB",7,"HL","45820",NA,"germinated",3
"SUM",82,"CR","Live",2,82,"HL",2,"BB",7,"HL","45820",NA,"burst",0
"SUM",82,"CR","Live",2,82,"HL",2,"BB",7,"HL","45820",NA,"missing",0
"WIL",82,"CR","Live",2,82,"HL",2,"BB",0,"TN","45831",NA,"germinated",4
"WIL",82,"CR","Live",2,82,"HL",2,"BB",0,"TN","45831",NA,"burst",4
"WIL",82,"CR","Live",2,82,"HL",2,"BB",0,"TN","45831",NA,"missing",2
"SUM",82,"CR","Live",2,82,"HL",3,NA,NA,NA,NA,NA,"germinated",NA
"SUM",82,"CR","Live",2,82,"HL",3,NA,NA,NA,NA,NA,"burst",NA
"SUM",82,"CR","Live",2,82,"HL",3,NA,NA,NA,NA,NA,"missing",NA
"WIL",82,"CR","Live",2,82,"HL",3,NA,NA,NA,NA,NA,"germinated",NA
"WIL",82,"CR","Live",2,82,"HL",3,NA,NA,NA,NA,NA,"burst",NA
"WIL",82,"CR","Live",2,82,"HL",3,NA,NA,NA,NA,NA,"missing",NA
"SUM",83,"CR","Dead",2,83,"HL",1,"BB",2,"HL","45820",NA,"germinated",8
"SUM",83,"CR","Dead",2,83,"HL",1,"BB",2,"HL","45820",NA,"burst",0
"SUM",83,"CR","Dead",2,83,"HL",1,"BB",2,"HL","45820",NA,"missing",0
"WIL",83,"CR","Dead",2,83,"HL",1,"TI",2,"HL","45838",NA,"germinated",4
"WIL",83,"CR","Dead",2,83,"HL",1,"TI",2,"HL","45838",NA,"burst",4
"WIL",83,"CR","Dead",2,83,"HL",1,"TI",2,"HL","45838",NA,"missing",0
"SUM",83,"CR","Dead",2,83,"HL",2,"TI",0,"HL","45820","germs very large","germinated",7
"SUM",83,"CR","Dead",2,83,"HL",2,"TI",0,"HL","45820","germs very large","burst",0
"SUM",83,"CR","Dead",2,83,"HL",2,"TI",0,"HL","45820","germs very large","missing",3
"WIL",83,"CR","Dead",2,83,"HL",2,"BB",7,"HL","45838",NA,"germinated",3
"WIL",83,"CR","Dead",2,83,"HL",2,"BB",7,"HL","45838",NA,"burst",0
"WIL",83,"CR","Dead",2,83,"HL",2,"BB",7,"HL","45838",NA,"missing",0
"SUM",83,"CR","Dead",2,83,"HL",3,NA,NA,NA,NA,NA,"germinated",NA
"SUM",83,"CR","Dead",2,83,"HL",3,NA,NA,NA,NA,NA,"burst",NA
"SUM",83,"CR","Dead",2,83,"HL",3,NA,NA,NA,NA,NA,"missing",NA
"WIL",83,"CR","Dead",2,83,"HL",3,NA,NA,NA,NA,NA,"germinated",NA
"WIL",83,"CR","Dead",2,83,"HL",3,NA,NA,NA,NA,NA,"burst",NA
"WIL",83,"CR","Dead",2,83,"HL",3,NA,NA,NA,NA,NA,"missing",NA
"SUM",84,"TI","Live",3,84,"HL",1,"RC",4,"HL","45820",NA,"germinated",4
"SUM",84,"TI","Live",3,84,"HL",1,"RC",4,"HL","45820",NA,"burst",2
"SUM",84,"TI","Live",3,84,"HL",1,"RC",4,"HL","45820",NA,"missing",0
"WIL",84,"TI","Live",3,84,"HL",1,"TI",8,"TN","45830",NA,"germinated",2
"WIL",84,"TI","Live",3,84,"HL",1,"TI",8,"TN","45830",NA,"burst",0
"WIL",84,"TI","Live",3,84,"HL",1,"TI",8,"TN","45830",NA,"missing",0
"SUM",84,"TI","Live",3,84,"HL",2,"TI",3,"HL","45820","1 intact crumbled when touched","germinated",7
"SUM",84,"TI","Live",3,84,"HL",2,"TI",3,"HL","45820","1 intact crumbled when touched","burst",0
"SUM",84,"TI","Live",3,84,"HL",2,"TI",3,"HL","45820","1 intact crumbled when touched","missing",0
"WIL",84,"TI","Live",3,84,"HL",2,"RC",5,"TN","45831",NA,"germinated",4
"WIL",84,"TI","Live",3,84,"HL",2,"RC",5,"TN","45831",NA,"burst",0
"WIL",84,"TI","Live",3,84,"HL",2,"RC",5,"TN","45831",NA,"missing",1
"SUM",84,"TI","Live",3,84,"HL",3,"HR",9,"HL","45820",NA,"germinated",1
"SUM",84,"TI","Live",3,84,"HL",3,"HR",9,"HL","45820",NA,"burst",0
"SUM",84,"TI","Live",3,84,"HL",3,"HR",9,"HL","45820",NA,"missing",0
"WIL",84,"TI","Live",3,84,"HL",3,"HR",7,"TN","45831",NA,"germinated",2
"WIL",84,"TI","Live",3,84,"HL",3,"HR",7,"TN","45831",NA,"burst",1
"WIL",84,"TI","Live",3,84,"HL",3,"HR",7,"TN","45831",NA,"missing",0
"SUM",85,"HG","Dead",2,85,"HL",1,"HR",7,"TN/SF","45797",NA,"germinated",3
"SUM",85,"HG","Dead",2,85,"HL",1,"HR",7,"TN/SF","45797",NA,"burst",0
"SUM",85,"HG","Dead",2,85,"HL",1,"HR",7,"TN/SF","45797",NA,"missing",0
"WIL",85,"HG","Dead",2,85,"HL",1,"HG",3,"HL","45838",NA,"germinated",4
"WIL",85,"HG","Dead",2,85,"HL",1,"HG",3,"HL","45838",NA,"burst",3
"WIL",85,"HG","Dead",2,85,"HL",1,"HG",3,"HL","45838",NA,"missing",0
"SUM",85,"HG","Dead",2,85,"HL",2,"HG",6,"TN/SF","45797",NA,"germinated",3
"SUM",85,"HG","Dead",2,85,"HL",2,"HG",6,"TN/SF","45797",NA,"burst",0
"SUM",85,"HG","Dead",2,85,"HL",2,"HG",6,"TN/SF","45797",NA,"missing",1
"WIL",85,"HG","Dead",2,85,"HL",2,"HR",2,"HL","45838",NA,"germinated",6
"WIL",85,"HG","Dead",2,85,"HL",2,"HR",2,"HL","45838",NA,"burst",2
"WIL",85,"HG","Dead",2,85,"HL",2,"HR",2,"HL","45838",NA,"missing",0
"SUM",85,"HG","Dead",2,85,"HL",3,NA,NA,NA,NA,NA,"germinated",NA
"SUM",85,"HG","Dead",2,85,"HL",3,NA,NA,NA,NA,NA,"burst",NA
"SUM",85,"HG","Dead",2,85,"HL",3,NA,NA,NA,NA,NA,"missing",NA
"WIL",85,"HG","Dead",2,85,"HL",3,NA,NA,NA,NA,NA,"germinated",NA
"WIL",85,"HG","Dead",2,85,"HL",3,NA,NA,NA,NA,NA,"burst",NA
"WIL",85,"HG","Dead",2,85,"HL",3,NA,NA,NA,NA,NA,"missing",NA
"SUM",86,"NG","Dead",2,86,"HL",1,"SR",8,"HL","45820",NA,"germinated",2
"SUM",86,"NG","Dead",2,86,"HL",1,"SR",8,"HL","45820",NA,"burst",0
"SUM",86,"NG","Dead",2,86,"HL",1,"SR",8,"HL","45820",NA,"missing",0
"WIL",86,"NG","Dead",2,86,"HL",1,"OH",3,"HL","45839",NA,"germinated",7
"WIL",86,"NG","Dead",2,86,"HL",1,"OH",3,"HL","45839",NA,"burst",0
"WIL",86,"NG","Dead",2,86,"HL",1,"OH",3,"HL","45839",NA,"missing",0
"SUM",86,"NG","Dead",2,86,"HL",2,"OH",4,"HL","45820",NA,"germinated",5
"SUM",86,"NG","Dead",2,86,"HL",2,"OH",4,"HL","45820",NA,"burst",0
"SUM",86,"NG","Dead",2,86,"HL",2,"OH",4,"HL","45820",NA,"missing",1
"WIL",86,"NG","Dead",2,86,"HL",2,"SR",2,"HL","45839",NA,"germinated",7
"WIL",86,"NG","Dead",2,86,"HL",2,"SR",2,"HL","45839",NA,"burst",0
"WIL",86,"NG","Dead",2,86,"HL",2,"SR",2,"HL","45839",NA,"missing",1
"SUM",86,"NG","Dead",2,86,"HL",3,NA,NA,NA,NA,NA,"germinated",NA
"SUM",86,"NG","Dead",2,86,"HL",3,NA,NA,NA,NA,NA,"burst",NA
"SUM",86,"NG","Dead",2,86,"HL",3,NA,NA,NA,NA,NA,"missing",NA
"WIL",86,"NG","Dead",2,86,"HL",3,NA,NA,NA,NA,NA,"germinated",NA
"WIL",86,"NG","Dead",2,86,"HL",3,NA,NA,NA,NA,NA,"burst",NA
"WIL",86,"NG","Dead",2,86,"HL",3,NA,NA,NA,NA,NA,"missing",NA
"SUM",87,"CR","Live",2,87,"HL",1,"TI",4,"TN/SF","45797",NA,"germinated",6
"SUM",87,"CR","Live",2,87,"HL",1,"TI",4,"TN/SF","45797",NA,"burst",0
"SUM",87,"CR","Live",2,87,"HL",1,"TI",4,"TN/SF","45797",NA,"missing",0
"WIL",87,"CR","Live",2,87,"HL",1,"TI",3,"TN","45831",NA,"germinated",7
"WIL",87,"CR","Live",2,87,"HL",1,"TI",3,"TN","45831",NA,"burst",0
"WIL",87,"CR","Live",2,87,"HL",1,"TI",3,"TN","45831",NA,"missing",0
"SUM",87,"CR","Live",2,87,"HL",2,"BB",4,"TN/SF","45797",NA,"germinated",6
"SUM",87,"CR","Live",2,87,"HL",2,"BB",4,"TN/SF","45797",NA,"burst",0
"SUM",87,"CR","Live",2,87,"HL",2,"BB",4,"TN/SF","45797",NA,"missing",0
"WIL",87,"CR","Live",2,87,"HL",2,"BB",5,"TN","45831",NA,"germinated",5
"WIL",87,"CR","Live",2,87,"HL",2,"BB",5,"TN","45831",NA,"burst",0
"WIL",87,"CR","Live",2,87,"HL",2,"BB",5,"TN","45831",NA,"missing",0
"SUM",87,"CR","Live",2,87,"HL",3,NA,NA,NA,NA,NA,"germinated",NA
"SUM",87,"CR","Live",2,87,"HL",3,NA,NA,NA,NA,NA,"burst",NA
"SUM",87,"CR","Live",2,87,"HL",3,NA,NA,NA,NA,NA,"missing",NA
"WIL",87,"CR","Live",2,87,"HL",3,NA,NA,NA,NA,NA,"germinated",NA
"WIL",87,"CR","Live",2,87,"HL",3,NA,NA,NA,NA,NA,"burst",NA
"WIL",87,"CR","Live",2,87,"HL",3,NA,NA,NA,NA,NA,"missing",NA
"SUM",88,"OH","Live",3,88,"HL",1,"OIH",8,"HL","45820",NA,"germinated",1
"SUM",88,"OH","Live",3,88,"HL",1,"OIH",8,"HL","45820",NA,"burst",1
"SUM",88,"OH","Live",3,88,"HL",1,"OIH",8,"HL","45820",NA,"missing",0
"WIL",88,"OH","Live",3,88,"HL",1,"OH",6,"TN","45831",NA,"germinated",4
"WIL",88,"OH","Live",3,88,"HL",1,"OH",6,"TN","45831",NA,"burst",0
"WIL",88,"OH","Live",3,88,"HL",1,"OH",6,"TN","45831",NA,"missing",0
"SUM",88,"OH","Live",3,88,"HL",2,"AH",9,"HL","45820","fuzzy white growth","germinated",0
"SUM",88,"OH","Live",3,88,"HL",2,"AH",9,"HL","45820","fuzzy white growth","burst",1
"SUM",88,"OH","Live",3,88,"HL",2,"AH",9,"HL","45820","fuzzy white growth","missing",0
"WIL",88,"OH","Live",3,88,"HL",2,"HG",4,"TN","45831",NA,"germinated",4
"WIL",88,"OH","Live",3,88,"HL",2,"HG",4,"TN","45831",NA,"burst",2
"WIL",88,"OH","Live",3,88,"HL",2,"HG",4,"TN","45831",NA,"missing",0
"SUM",88,"OH","Live",3,88,"HL",3,"HG",4,"HL","45820",NA,"germinated",5
"SUM",88,"OH","Live",3,88,"HL",3,"HG",4,"HL","45820",NA,"burst",0
"SUM",88,"OH","Live",3,88,"HL",3,"HG",4,"HL","45820",NA,"missing",1
"WIL",88,"OH","Live",3,88,"HL",3,"AH",7,"TN","45831",NA,"germinated",2
"WIL",88,"OH","Live",3,88,"HL",3,"AH",7,"TN","45831",NA,"burst",0
"WIL",88,"OH","Live",3,88,"HL",3,"AH",7,"TN","45831",NA,"missing",1
"SUM",89,"NG","Dead",3,89,"HL",1,"RC",0,"HL","45820",NA,"germinated",7
"SUM",89,"NG","Dead",3,89,"HL",1,"RC",0,"HL","45820",NA,"burst",2
"SUM",89,"NG","Dead",3,89,"HL",1,"RC",0,"HL","45820",NA,"missing",1
"WIL",89,"NG","Dead",3,89,"HL",1,"HR",2,"HL","45838","very wet","germinated",6
"WIL",89,"NG","Dead",3,89,"HL",1,"HR",2,"HL","45838","very wet","burst",0
"WIL",89,"NG","Dead",3,89,"HL",1,"HR",2,"HL","45838","very wet","missing",2
"SUM",89,"NG","Dead",3,89,"HL",2,"NG",1,"HL","45820",NA,"germinated",9
"SUM",89,"NG","Dead",3,89,"HL",2,"NG",1,"HL","45820",NA,"burst",0
"SUM",89,"NG","Dead",3,89,"HL",2,"NG",1,"HL","45820",NA,"missing",0
"WIL",89,"NG","Dead",3,89,"HL",2,"NG",4,"HL","45838","very wet","germinated",3
"WIL",89,"NG","Dead",3,89,"HL",2,"NG",4,"HL","45838","very wet","burst",0
"WIL",89,"NG","Dead",3,89,"HL",2,"NG",4,"HL","45838","very wet","missing",3
"SUM",89,"NG","Dead",3,89,"HL",3,"HR",5,"HL","45820",NA,"germinated",4
"SUM",89,"NG","Dead",3,89,"HL",3,"HR",5,"HL","45820",NA,"burst",0
"SUM",89,"NG","Dead",3,89,"HL",3,"HR",5,"HL","45820",NA,"missing",1
"WIL",89,"NG","Dead",3,89,"HL",3,"RC",3,"HL","45838","wet, bag partially open","germinated",5
"WIL",89,"NG","Dead",3,89,"HL",3,"RC",3,"HL","45838","wet, bag partially open","burst",0
"WIL",89,"NG","Dead",3,89,"HL",3,"RC",3,"HL","45838","wet, bag partially open","missing",2
"SUM",90,"TI","Dead",2,90,"HL",1,"CR",6,"SF","45798",NA,"germinated",3
"SUM",90,"TI","Dead",2,90,"HL",1,"CR",6,"SF","45798",NA,"burst",0
"SUM",90,"TI","Dead",2,90,"HL",1,"CR",6,"SF","45798",NA,"missing",1
"WIL",90,"TI","Dead",2,90,"HL",1,"OH",5,"HL","45838","bag partially open","germinated",3
"WIL",90,"TI","Dead",2,90,"HL",1,"OH",5,"HL","45838","bag partially open","burst",0
"WIL",90,"TI","Dead",2,90,"HL",1,"OH",5,"HL","45838","bag partially open","missing",2
"SUM",90,"TI","Dead",2,90,"HL",2,"OH",6,"HSF","45798",NA,"germinated",3
"SUM",90,"TI","Dead",2,90,"HL",2,"OH",6,"HSF","45798",NA,"burst",0
"SUM",90,"TI","Dead",2,90,"HL",2,"OH",6,"HSF","45798",NA,"missing",1
"WIL",90,"TI","Dead",2,90,"HL",2,"CR",10,"HL","45838",NA,"germinated",0
"WIL",90,"TI","Dead",2,90,"HL",2,"CR",10,"HL","45838",NA,"burst",0
"WIL",90,"TI","Dead",2,90,"HL",2,"CR",10,"HL","45838",NA,"missing",0
"SUM",90,"TI","Dead",2,90,"HL",3,NA,NA,NA,NA,NA,"germinated",NA
"SUM",90,"TI","Dead",2,90,"HL",3,NA,NA,NA,NA,NA,"burst",NA
"SUM",90,"TI","Dead",2,90,"HL",3,NA,NA,NA,NA,NA,"missing",NA
"WIL",90,"TI","Dead",2,90,"HL",3,NA,NA,NA,NA,NA,"germinated",NA
"WIL",90,"TI","Dead",2,90,"HL",3,NA,NA,NA,NA,NA,"burst",NA
"WIL",90,"TI","Dead",2,90,"HL",3,NA,NA,NA,NA,NA,"missing",NA
"SUM",91,"AH","Live",2,91,"HL",1,"AH",10,"SF","45798","white dots on seeds","germinated",0
"SUM",91,"AH","Live",2,91,"HL",1,"AH",10,"SF","45798","white dots on seeds","burst",0
"SUM",91,"AH","Live",2,91,"HL",1,"AH",10,"SF","45798","white dots on seeds","missing",0
"WIL",91,"AH","Live",2,91,"HL",1,"AH",10,"TN","45831",NA,"germinated",0
"WIL",91,"AH","Live",2,91,"HL",1,"AH",10,"TN","45831",NA,"burst",0
"WIL",91,"AH","Live",2,91,"HL",1,"AH",10,"TN","45831",NA,"missing",0
"SUM",91,"AH","Live",2,91,"HL",2,"RC",5,"SF","45798","intact shriveled","germinated",3
"SUM",91,"AH","Live",2,91,"HL",2,"RC",5,"SF","45798","intact shriveled","burst",1
"SUM",91,"AH","Live",2,91,"HL",2,"RC",5,"SF","45798","intact shriveled","missing",1
"WIL",91,"AH","Live",2,91,"HL",2,"RC",10,"TN","45831","extra seed, bag was found outside whirl pak","germinated",1
"WIL",91,"AH","Live",2,91,"HL",2,"RC",10,"TN","45831","extra seed, bag was found outside whirl pak","burst",0
"WIL",91,"AH","Live",2,91,"HL",2,"RC",10,"TN","45831","extra seed, bag was found outside whirl pak","missing",0
"SUM",91,"AH","Live",2,91,"HL",3,NA,NA,NA,NA,NA,"germinated",NA
"SUM",91,"AH","Live",2,91,"HL",3,NA,NA,NA,NA,NA,"burst",NA
"SUM",91,"AH","Live",2,91,"HL",3,NA,NA,NA,NA,NA,"missing",NA
"WIL",91,"AH","Live",2,91,"HL",3,NA,NA,NA,NA,NA,"germinated",NA
"WIL",91,"AH","Live",2,91,"HL",3,NA,NA,NA,NA,NA,"burst",NA
"WIL",91,"AH","Live",2,91,"HL",3,NA,NA,NA,NA,NA,"missing",NA
"SUM",92,"HG","Live",2,92,"HL",1,"HG",9,"SF","45798",NA,"germinated",0
"SUM",92,"HG","Live",2,92,"HL",1,"HG",9,"SF","45798",NA,"burst",0
"SUM",92,"HG","Live",2,92,"HL",1,"HG",9,"SF","45798",NA,"missing",1
"WIL",92,"HG","Live",2,92,"HL",1,"HG",7,"TN","45830","intact seeds mushy","germinated",3
"WIL",92,"HG","Live",2,92,"HL",1,"HG",7,"TN","45830","intact seeds mushy","burst",0
"WIL",92,"HG","Live",2,92,"HL",1,"HG",7,"TN","45830","intact seeds mushy","missing",0
"SUM",92,"HG","Live",2,92,"HL",2,"HR",6,"SF","45798","3 seeds landed on bench, 2 missing seeds may bave been lost while opening the bag","germinated",2
"SUM",92,"HG","Live",2,92,"HL",2,"HR",6,"SF","45798","3 seeds landed on bench, 2 missing seeds may bave been lost while opening the bag","burst",0
"SUM",92,"HG","Live",2,92,"HL",2,"HR",6,"SF","45798","3 seeds landed on bench, 2 missing seeds may bave been lost while opening the bag","missing",2
"WIL",92,"HG","Live",2,92,"HL",2,"HR",7,"TN","45830",NA,"germinated",3
"WIL",92,"HG","Live",2,92,"HL",2,"HR",7,"TN","45830",NA,"burst",0
"WIL",92,"HG","Live",2,92,"HL",2,"HR",7,"TN","45830",NA,"missing",0
"SUM",92,"HG","Live",2,92,"HL",3,NA,NA,NA,NA,NA,"germinated",NA
"SUM",92,"HG","Live",2,92,"HL",3,NA,NA,NA,NA,NA,"burst",NA
"SUM",92,"HG","Live",2,92,"HL",3,NA,NA,NA,NA,NA,"missing",NA
"WIL",92,"HG","Live",2,92,"HL",3,NA,NA,NA,NA,NA,"germinated",NA
"WIL",92,"HG","Live",2,92,"HL",3,NA,NA,NA,NA,NA,"burst",NA
"WIL",92,"HG","Live",2,92,"HL",3,NA,NA,NA,NA,NA,"missing",NA
"SUM",93,"TI","Dead",2,93,"HL",1,"CR",8,"SF","45798","1 seed lost when put in tube","germinated",2
"SUM",93,"TI","Dead",2,93,"HL",1,"CR",8,"SF","45798","1 seed lost when put in tube","burst",0
"SUM",93,"TI","Dead",2,93,"HL",1,"CR",8,"SF","45798","1 seed lost when put in tube","missing",0
"WIL",93,"TI","Dead",2,93,"HL",1,"OH",3,"HL","45839",NA,"germinated",7
"WIL",93,"TI","Dead",2,93,"HL",1,"OH",3,"HL","45839",NA,"burst",0
"WIL",93,"TI","Dead",2,93,"HL",1,"OH",3,"HL","45839",NA,"missing",0
"SUM",93,"TI","Dead",2,93,"HL",2,"OH",6,"SF","45798",NA,"germinated",4
"SUM",93,"TI","Dead",2,93,"HL",2,"OH",6,"SF","45798",NA,"burst",0
"SUM",93,"TI","Dead",2,93,"HL",2,"OH",6,"SF","45798",NA,"missing",0
"WIL",93,"TI","Dead",2,93,"HL",2,"CR",9,"HL","45839",NA,"germinated",1
"WIL",93,"TI","Dead",2,93,"HL",2,"CR",9,"HL","45839",NA,"burst",0
"WIL",93,"TI","Dead",2,93,"HL",2,"CR",9,"HL","45839",NA,"missing",0
"SUM",93,"TI","Dead",2,93,"HL",3,NA,NA,NA,NA,NA,"germinated",NA
"SUM",93,"TI","Dead",2,93,"HL",3,NA,NA,NA,NA,NA,"burst",NA
"SUM",93,"TI","Dead",2,93,"HL",3,NA,NA,NA,NA,NA,"missing",NA
"WIL",93,"TI","Dead",2,93,"HL",3,NA,NA,NA,NA,NA,"germinated",NA
"WIL",93,"TI","Dead",2,93,"HL",3,NA,NA,NA,NA,NA,"burst",NA
"WIL",93,"TI","Dead",2,93,"HL",3,NA,NA,NA,NA,NA,"missing",NA
"SUM",94,"HR","Dead",3,94,"HL",1,"BB",2,"HL","45846",NA,"germinated",7
"SUM",94,"HR","Dead",3,94,"HL",1,"BB",2,"HL","45846",NA,"burst",0
"SUM",94,"HR","Dead",3,94,"HL",1,"BB",2,"HL","45846",NA,"missing",1
"WIL",94,"HR","Dead",3,94,"HL",1,"TI",1,"HL","45839",NA,"germinated",9
"WIL",94,"HR","Dead",3,94,"HL",1,"TI",1,"HL","45839",NA,"burst",0
"WIL",94,"HR","Dead",3,94,"HL",1,"TI",1,"HL","45839",NA,"missing",0
"SUM",94,"HR","Dead",3,94,"HL",2,"NG",4,"HL","45846",NA,"germinated",4
"SUM",94,"HR","Dead",3,94,"HL",2,"NG",4,"HL","45846",NA,"burst",2
"SUM",94,"HR","Dead",3,94,"HL",2,"NG",4,"HL","45846",NA,"missing",0
"WIL",94,"HR","Dead",3,94,"HL",2,"BB",2,"HL","45839",NA,"germinated",8
"WIL",94,"HR","Dead",3,94,"HL",2,"BB",2,"HL","45839",NA,"burst",0
"WIL",94,"HR","Dead",3,94,"HL",2,"BB",2,"HL","45839",NA,"missing",0
"SUM",94,"HR","Dead",3,94,"HL",3,"TI",0,"HL","45846",NA,"germinated",7
"SUM",94,"HR","Dead",3,94,"HL",3,"TI",0,"HL","45846",NA,"burst",3
"SUM",94,"HR","Dead",3,94,"HL",3,"TI",0,"HL","45846",NA,"missing",0
"WIL",94,"HR","Dead",3,94,"HL",3,"NG",1,"HL","45839",NA,"germinated",5
"WIL",94,"HR","Dead",3,94,"HL",3,"NG",1,"HL","45839",NA,"burst",0
"WIL",94,"HR","Dead",3,94,"HL",3,"NG",1,"HL","45839",NA,"missing",4
"SUM",95,"BB","Dead",3,95,"HL",1,"BB",9,"HL","45846",NA,"germinated",1
"SUM",95,"BB","Dead",3,95,"HL",1,"BB",9,"HL","45846",NA,"burst",0
"SUM",95,"BB","Dead",3,95,"HL",1,"BB",9,"HL","45846",NA,"missing",0
"WIL",95,"BB","Dead",3,95,"HL",1,"HR",6,"HL","45838",NA,"germinated",4
"WIL",95,"BB","Dead",3,95,"HL",1,"HR",6,"HL","45838",NA,"burst",0
"WIL",95,"BB","Dead",3,95,"HL",1,"HR",6,"HL","45838",NA,"missing",0
"SUM",95,"BB","Dead",3,95,"HL",2,"HR",4,"HL","45846",NA,"germinated",4
"SUM",95,"BB","Dead",3,95,"HL",2,"HR",4,"HL","45846",NA,"burst",2
"SUM",95,"BB","Dead",3,95,"HL",2,"HR",4,"HL","45846",NA,"missing",0
"WIL",95,"BB","Dead",3,95,"HL",2,"RC",2,"HL","45838",NA,"germinated",8
"WIL",95,"BB","Dead",3,95,"HL",2,"RC",2,"HL","45838",NA,"burst",0
"WIL",95,"BB","Dead",3,95,"HL",2,"RC",2,"HL","45838",NA,"missing",0
"SUM",95,"BB","Dead",3,95,"HL",3,"RC",5,"HL","45846",NA,"germinated",3
"SUM",95,"BB","Dead",3,95,"HL",3,"RC",5,"HL","45846",NA,"burst",0
"SUM",95,"BB","Dead",3,95,"HL",3,"RC",5,"HL","45846",NA,"missing",2
"WIL",95,"BB","Dead",3,95,"HL",3,"BB",4,"HL","45838",NA,"germinated",6
"WIL",95,"BB","Dead",3,95,"HL",3,"BB",4,"HL","45838",NA,"burst",0
"WIL",95,"BB","Dead",3,95,"HL",3,"BB",4,"HL","45838",NA,"missing",0
"SUM",96,"CR","Dead",3,96,"HL",1,"HG",4,"HL","45846","2 intact flat and crumbly","germinated",6
"SUM",96,"CR","Dead",3,96,"HL",1,"HG",4,"HL","45846","2 intact flat and crumbly","burst",0
"SUM",96,"CR","Dead",3,96,"HL",1,"HG",4,"HL","45846","2 intact flat and crumbly","missing",0
"WIL",96,"CR","Dead",3,96,"HL",1,"CR",8,"HL","45838",NA,"germinated",2
"WIL",96,"CR","Dead",3,96,"HL",1,"CR",8,"HL","45838",NA,"burst",0
"WIL",96,"CR","Dead",3,96,"HL",1,"CR",8,"HL","45838",NA,"missing",0
"SUM",96,"CR","Dead",3,96,"HL",2,"CR",6,"HL","45846","1 intact broken","germinated",4
"SUM",96,"CR","Dead",3,96,"HL",2,"CR",6,"HL","45846","1 intact broken","burst",0
"SUM",96,"CR","Dead",3,96,"HL",2,"CR",6,"HL","45846","1 intact broken","missing",0
"WIL",96,"CR","Dead",3,96,"HL",2,"AH",8,"HL","45838",NA,"germinated",2
"WIL",96,"CR","Dead",3,96,"HL",2,"AH",8,"HL","45838",NA,"burst",0
"WIL",96,"CR","Dead",3,96,"HL",2,"AH",8,"HL","45838",NA,"missing",0
"SUM",96,"CR","Dead",3,96,"HL",3,"AH",4,"HL","45846",NA,"germinated",6
"SUM",96,"CR","Dead",3,96,"HL",3,"AH",4,"HL","45846",NA,"burst",0
"SUM",96,"CR","Dead",3,96,"HL",3,"AH",4,"HL","45846",NA,"missing",0
"WIL",96,"CR","Dead",3,96,"HL",3,"HG",7,"HL","45838",NA,"germinated",3
"WIL",96,"CR","Dead",3,96,"HL",3,"HG",7,"HL","45838",NA,"burst",0
"WIL",96,"CR","Dead",3,96,"HL",3,"HG",7,"HL","45838",NA,"missing",0
"SUM",97,"TI","Dead",2,97,"HL",1,"CR",10,"HL","45826",NA,"germinated",0
"SUM",97,"TI","Dead",2,97,"HL",1,"CR",10,"HL","45826",NA,"burst",0
"SUM",97,"TI","Dead",2,97,"HL",1,"CR",10,"HL","45826",NA,"missing",0
"WIL",97,"TI","Dead",2,97,"HL",1,"CR",6,"TN","45830",NA,"germinated",3
"WIL",97,"TI","Dead",2,97,"HL",1,"CR",6,"TN","45830",NA,"burst",0
"WIL",97,"TI","Dead",2,97,"HL",1,"CR",6,"TN","45830",NA,"missing",0
"SUM",97,"TI","Dead",2,97,"HL",2,"OH",10,"HL","45826",NA,"germinated",0
"SUM",97,"TI","Dead",2,97,"HL",2,"OH",10,"HL","45826",NA,"burst",0
"SUM",97,"TI","Dead",2,97,"HL",2,"OH",10,"HL","45826",NA,"missing",0
"WIL",97,"TI","Dead",2,97,"HL",2,"OH",10,"TN","45830",NA,"germinated",0
"WIL",97,"TI","Dead",2,97,"HL",2,"OH",10,"TN","45830",NA,"burst",0
"WIL",97,"TI","Dead",2,97,"HL",2,"OH",10,"TN","45830",NA,"missing",0
"SUM",97,"TI","Dead",2,97,"HL",3,NA,NA,NA,NA,NA,"germinated",NA
"SUM",97,"TI","Dead",2,97,"HL",3,NA,NA,NA,NA,NA,"burst",NA
"SUM",97,"TI","Dead",2,97,"HL",3,NA,NA,NA,NA,NA,"missing",NA
"WIL",97,"TI","Dead",2,97,"HL",3,NA,NA,NA,NA,NA,"germinated",NA
